id,num_noun,num_verb,num_adj
29067,62383,14126,15862
29068,62387,14127,15864
29069,62391,14129,15865
29070,62402,14130,15866
29071,62408,14130,15867
29072,62411,14134,15871
29073,62418,14134,15872
29074,62423,14135,15872
29075,62430,14137,15872
29076,62437,14137,15874
29077,62443,14138,15878
29078,62450,14138,15878
29079,62455,14139,15881
29080,62466,14140,15881
29081,62469,14141,15883
29082,62477,14143,15884
29083,62485,14146,15885
29084,62493,14148,15886
29085,62496,14150,15889
29086,62501,14150,15891
29087,62513,14150,15892
29088,62521,14151,15893
29089,62525,14152,15894
29090,62526,14153,15897
29091,62533,14154,15897
29092,62538,14156,15897
29093,62548,14158,15900
29094,62554,14160,15900
29095,62555,14161,15900
29096,62561,14164,15902
29097,62569,14167,15902
29098,62574,14168,15904
29099,62584,14169,15905
29100,62591,14170,15907
29101,62596,14171,15911
29102,62601,14171,15913
29103,62607,14172,15914
29104,62616,14172,15915
29105,62622,14175,15915
29106,62628,14177,15915
29107,62633,14179,15917
29108,62636,14180,15920
29109,62640,14181,15922
29110,62647,14182,15925
29111,62653,14183,15926
29112,62656,14183,15930
29113,62664,14184,15931
29114,62669,14184,15935
29115,62673,14185,15936
29116,62676,14187,15937
29117,62685,14190,15940
29118,62692,14191,15940
29119,62696,14192,15942
29120,62701,14192,15942
29121,62703,14193,15945
29122,62711,14194,15946
29123,62718,14195,15947
29124,62723,14197,15949
29125,62727,14199,15951
29126,62731,14199,15955
29127,62735,14200,15957
29128,62738,14202,15957
29129,62745,14203,15957
29130,62750,14205,15959
29131,62755,14205,15961
29132,62758,14205,15962
29133,62766,14212,15965
29134,62772,14212,15969
29135,62777,14214,15970
29136,62787,14214,15970
29137,62792,14214,15973
29138,62800,14215,15974
29139,62808,14217,15975
29140,62814,14218,15979
29141,62821,14220,15980
29142,62827,14221,15980
29143,62836,14221,15980
29144,62844,14222,15980
29145,62847,14224,15981
29146,62853,14225,15981
29147,62859,14226,15982
29148,62869,14226,15983
29149,62875,14228,15985
29150,62881,14230,15985
29151,62888,14231,15985
29152,62890,14232,15986
29153,62899,14234,15986
29154,62902,14237,15987
29155,62908,14239,15990
29156,62914,14241,15991
29157,62925,14241,15991
29158,62929,14241,15992
29159,62937,14242,15993
29160,62942,14243,15994
29161,62949,14243,15994
29162,62955,14244,15995
29163,62959,14245,15996
29164,62963,14246,15997
29165,62969,14247,15998
29166,62975,14248,16001
29167,62978,14249,16004
29168,62981,14250,16009
29169,62984,14251,16013
29170,62986,14252,16016
29171,62993,14253,16016
29172,62998,14256,16021
29173,63004,14257,16021
29174,63010,14259,16025
29175,63020,14261,16026
29176,63025,14262,16027
29177,63033,14262,16027
29178,63034,14263,16027
29179,63039,14264,16028
29180,63046,14266,16030
29181,63050,14266,16034
29182,63056,14269,16034
29183,63062,14271,16035
29184,63066,14272,16037
29185,63074,14275,16037
29186,63080,14277,16039
29187,63084,14278,16043
29188,63088,14281,16044
29189,63096,14283,16044
29190,63101,14283,16046
29191,63107,14284,16046
29192,63112,14284,16046
29193,63116,14286,16049
29194,63119,14286,16052
29195,63123,14287,16053
29196,63130,14288,16053
29197,63135,14289,16053
29198,63146,14297,16057
29199,63153,14300,16058
29200,63159,14301,16058
29201,63164,14303,16059
29202,63172,14305,16060
29203,63183,14306,16060
29204,63190,14307,16062
29205,63194,14309,16063
29206,63200,14310,16064
29207,63202,14311,16065
29208,63204,14311,16065
29209,63211,14312,16066
29210,63222,14312,16066
29211,63226,14313,16067
29212,63229,14315,16068
29213,63237,14315,16069
29214,63239,14315,16070
29215,63244,14316,16070
29216,63249,14317,16071
29217,63255,14319,16072
29218,63260,14320,16072
29219,63265,14323,16072
29220,63269,14323,16073
29221,63273,14323,16073
29222,63275,14323,16075
29223,63284,14324,16075
29224,63289,14326,16076
29225,63299,14329,16077
29226,63302,14330,16078
29227,63306,14331,16079
29228,63309,14331,16080
29229,63315,14331,16080
29230,63318,14332,16084
29231,63321,14334,16085
29232,63325,14335,16086
29233,63332,14337,16086
29234,63339,14338,16086
29235,63344,14340,16086
29236,63349,14340,16086
29237,63360,14342,16092
29238,63368,14344,16092
29239,63370,14345,16093
29240,63374,14347,16093
29241,63377,14347,16095
29242,63387,14349,16097
29243,63388,14350,16100
29244,63394,14352,16103
29245,63401,14353,16104
29246,63404,14353,16107
29247,63414,14355,16108
29248,63418,14356,16109
29249,63425,14357,16110
29250,63428,14358,16111
29251,63434,14360,16115
29252,63439,14361,16118
29253,63445,14364,16121
29254,63452,14366,16121
29255,63455,14366,16122
29256,63466,14367,16122
29257,63469,14368,16124
29258,63474,14369,16124
29259,63491,14375,16128
29260,63495,14375,16128
29261,63499,14376,16130
29262,63504,14377,16133
29263,63513,14378,16133
29264,63523,14379,16134
29265,63527,14379,16134
29266,63533,14380,16135
29267,63542,14381,16136
29268,63543,14381,16139
29269,63550,14381,16141
29270,63560,14381,16141
29271,63565,14382,16145
29272,63570,14383,16146
29273,63573,14383,16146
29274,63580,14385,16146
29275,63587,14385,16147
29276,63593,14386,16148
29277,63599,14388,16149
29278,63623,14393,16153
29279,63628,14396,16155
29280,63630,14396,16157
29281,63634,14400,16160
29282,63641,14402,16161
29283,63647,14403,16162
29284,63653,14404,16164
29285,63660,14405,16165
29286,63670,14405,16167
29287,63678,14407,16167
29288,63688,14410,16168
29289,63693,14412,16175
29290,63699,14415,16176
29291,63702,14417,16178
29292,63707,14418,16179
29293,63714,14418,16180
29294,63718,14419,16182
29295,63724,14421,16182
29296,63730,14424,16184
29297,63739,14425,16185
29298,63747,14426,16185
29299,63752,14426,16186
29300,63756,14426,16187
29301,63760,14426,16189
29302,63764,14427,16190
29303,63769,14428,16192
29304,63773,14428,16192
29305,63781,14431,16194
29306,63785,14433,16195
29307,63790,14433,16195
29308,63799,14437,16200
29309,63802,14440,16202
29310,63808,14443,16205
29311,63818,14445,16205
29312,63823,14447,16206
29313,63832,14448,16206
29314,63835,14451,16207
29315,63837,14452,16207
29316,63842,14453,16207
29317,63849,14454,16207
29318,63859,14456,16207
29319,63866,14458,16208
29320,63869,14459,16211
29321,63873,14460,16211
29322,63880,14461,16212
29323,63882,14463,16214
29324,63890,14463,16215
29325,63895,14466,16219
29326,63898,14470,16220
29327,63902,14470,16223
29328,63907,14471,16224
29329,63912,14471,16227
29330,63918,14473,16228
29331,63925,14474,16230
29332,63929,14474,16232
29333,63932,14475,16233
29334,63939,14475,16235
29335,63942,14475,16236
29336,63949,14476,16237
29337,63958,14476,16238
29338,63963,14478,16240
29339,63966,14480,16243
29340,63975,14481,16243
29341,63980,14483,16246
29342,63986,14483,16247
29343,63990,14486,16250
29344,63993,14487,16250
29345,63999,14488,16251
29346,64002,14490,16254
29347,64009,14492,16255
29348,64012,14494,16256
29349,64019,14494,16257
29350,64023,14496,16258
29351,64027,14497,16260
29352,64032,14499,16260
29353,64037,14499,16261
29354,64042,14500,16262
29355,64046,14501,16263
29356,64053,14502,16263
29357,64061,14502,16263
29358,64068,14504,16263
29359,64073,14505,16264
29360,64080,14506,16267
29361,64087,14508,16268
29362,64091,14510,16269
29363,64092,14511,16269
29364,64098,14512,16270
29365,64107,14513,16271
29366,64113,14514,16273
29367,64121,14514,16275
29368,64129,14515,16276
29369,64136,14516,16277
29370,64142,14516,16278
29371,64147,14517,16279
29372,64155,14521,16281
29373,64160,14522,16282
29374,64164,14525,16285
29375,64169,14529,16288
29376,64173,14531,16290
29377,64175,14532,16292
29378,64179,14532,16294
29379,64182,14534,16294
29380,64185,14535,16295
29381,64190,14537,16297
29382,64193,14538,16297
29383,64199,14539,16297
29384,64203,14539,16297
29385,64208,14540,16299
29386,64215,14542,16299
29387,64223,14543,16299
29388,64227,14543,16300
29389,64231,14545,16300
29390,64239,14547,16304
29391,64246,14548,16306
29392,64252,14550,16308
29393,64255,14550,16310
29394,64257,14551,16311
29395,64264,14552,16312
29396,64270,14553,16312
29397,64275,14556,16314
29398,64279,14556,16317
29399,64287,14556,16317
29400,64291,14558,16320
29401,64292,14561,16322
29402,64297,14561,16324
29403,64304,14563,16325
29404,64310,14564,16327
29405,64315,14564,16328
29406,64320,14565,16330
29407,64323,14567,16332
29408,64328,14569,16335
29409,64332,14569,16336
29410,64340,14571,16337
29411,64347,14571,16338
29412,64354,14572,16338
29413,64357,14573,16340
29414,64362,14573,16344
29415,64370,14574,16345
29416,64378,14575,16346
29417,64382,14576,16346
29418,64389,14578,16347
29419,64397,14581,16352
29420,64403,14583,16353
29421,64409,14583,16354
29422,64426,14588,16356
29423,64430,14589,16358
29424,64439,14590,16359
29425,64447,14592,16359
29426,64452,14593,16361
29427,64460,14594,16362
29428,64462,14595,16365
29429,64467,14597,16365
29430,64473,14599,16365
29431,64474,14599,16365
29432,64477,14599,16365
29433,64480,14599,16368
29434,64485,14601,16369
29435,64490,14603,16371
29436,64493,14603,16374
29437,64499,14604,16374
29438,64510,14606,16376
29439,64516,14607,16377
29440,64519,14608,16377
29441,64522,14610,16380
29442,64526,14611,16382
29443,64534,14612,16383
29444,64539,14613,16384
29445,64545,14614,16386
29446,64550,14615,16389
29447,64555,14617,16392
29448,64562,14619,16394
29449,64566,14619,16396
29450,64573,14620,16397
29451,64578,14622,16398
29452,64585,14622,16398
29453,64589,14624,16399
29454,64598,14624,16399
29455,64602,14625,16400
29456,64608,14626,16403
29457,64614,14626,16403
29458,64619,14627,16405
29459,64627,14629,16406
29460,64629,14630,16406
29461,64636,14630,16406
29462,64648,14630,16406
29463,64654,14632,16408
29464,64658,14632,16409
29465,64665,14635,16412
29466,64669,14636,16413
29467,64674,14637,16413
29468,64680,14638,16415
29469,64689,14639,16419
29470,64708,14640,16422
29471,64714,14642,16425
29472,64719,14644,16425
29473,64725,14645,16427
29474,64733,14646,16429
29475,64738,14648,16431
29476,64744,14649,16431
29477,64751,14651,16438
29478,64756,14653,16438
29479,64758,14654,16440
29480,64763,14655,16440
29481,64770,14655,16442
29482,64774,14658,16445
29483,64780,14659,16446
29484,64788,14662,16447
29485,64791,14663,16449
29486,64815,14666,16457
29487,64819,14668,16460
29488,64824,14669,16461
29489,64826,14670,16462
29490,64833,14671,16464
29491,64838,14672,16464
29492,64845,14675,16467
29493,64856,14676,16467
29494,64859,14678,16469
29495,64863,14681,16471
29496,64869,14684,16475
29497,64874,14685,16478
29498,64878,14686,16480
29499,64884,14687,16481
29500,64891,14688,16482
29501,64898,14690,16482
29502,64905,14691,16483
29503,64914,14692,16484
29504,64917,14693,16484
29505,64924,14694,16485
29506,64930,14694,16485
29507,64932,14695,16487
29508,64940,14695,16488
29509,64945,14696,16489
29510,64949,14696,16490
29511,64952,14697,16491
29512,64960,14697,16494
29513,64965,14697,16495
29514,64974,14697,16495
29515,64979,14698,16495
29516,64982,14700,16498
29517,64986,14701,16499
29518,64996,14701,16499
29519,65000,14703,16500
29520,65003,14704,16502
29521,65009,14708,16502
29522,65015,14708,16504
29523,65023,14709,16504
29524,65028,14710,16505
29525,65037,14711,16506
29526,65050,14713,16511
29527,65054,14715,16512
29528,65059,14717,16513
29529,65063,14717,16513
29530,65071,14721,16514
29531,65081,14722,16515
29532,65083,14723,16515
29533,65086,14723,16516
29534,65090,14723,16518
29535,65095,14724,16518
29536,65099,14725,16521
29537,65102,14727,16522
29538,65107,14730,16525
29539,65114,14731,16526
29540,65117,14733,16530
29541,65123,14733,16530
29542,65131,14737,16530
29543,65135,14737,16530
29544,65139,14740,16530
29545,65144,14743,16530
29546,65149,14745,16531
29547,65151,14745,16533
29548,65156,14747,16537
29549,65164,14749,16537
29550,65172,14749,16537
29551,65177,14750,16539
29552,65185,14751,16540
29553,65194,14752,16541
29554,65197,14754,16545
29555,65203,14755,16547
29556,65209,14756,16551
29557,65214,14756,16551
29558,65218,14757,16551
29559,65222,14759,16553
29560,65229,14760,16554
29561,65235,14761,16554
29562,65242,14761,16555
29563,65244,14761,16555
29564,65248,14764,16556
29565,65254,14765,16557
29566,65257,14767,16560
29567,65261,14768,16561
29568,65275,14769,16564
29569,65280,14772,16565
29570,65285,14775,16565
29571,65292,14778,16568
29572,65300,14779,16569
29573,65306,14780,16569
29574,65316,14780,16569
29575,65324,14781,16571
29576,65335,14782,16571
29577,65343,14784,16571
29578,65347,14786,16573
29579,65354,14787,16575
29580,65362,14788,16575
29581,65366,14789,16577
29582,65369,14790,16578
29583,65375,14790,16580
29584,65387,14793,16585
29585,65393,14794,16585
29586,65400,14794,16588
29587,65402,14794,16589
29588,65407,14794,16590
29589,65412,14795,16593
29590,65416,14797,16594
29591,65420,14798,16598
29592,65428,14798,16599
29593,65434,14798,16599
29594,65439,14799,16600
29595,65442,14801,16603
29596,65451,14801,16604
29597,65457,14803,16605
29598,65460,14804,16605
29599,65463,14805,16606
29600,65471,14806,16608
29601,65476,14806,16610
29602,65481,14807,16610
29603,65486,14807,16610
29604,65488,14808,16612
29605,65494,14809,16614
29606,65497,14813,16615
29607,65501,14814,16617
29608,65507,14815,16618
29609,65511,14815,16620
29610,65516,14816,16621
29611,65520,14817,16622
29612,65529,14817,16625
29613,65536,14817,16626
29614,65540,14817,16627
29615,65545,14818,16629
29616,65552,14819,16629
29617,65558,14821,16630
29618,65562,14821,16630
29619,65570,14822,16631
29620,65581,14822,16631
29621,65584,14823,16632
29622,65591,14823,16633
29623,65596,14824,16635
29624,65605,14824,16635
29625,65607,14825,16637
29626,65614,14825,16638
29627,65616,14825,16638
29628,65617,14825,16641
29629,65622,14826,16641
29630,65626,14827,16644
29631,65628,14828,16646
29632,65637,14829,16646
29633,65650,14829,16647
29634,65657,14830,16648
29635,65664,14831,16648
29636,65670,14831,16649
29637,65674,14832,16649
29638,65680,14833,16651
29639,65691,14834,16651
29640,65696,14836,16654
29641,65702,14837,16655
29642,65709,14838,16655
29643,65713,14839,16657
29644,65716,14840,16658
29645,65727,14841,16658
29646,65735,14848,16661
29647,65740,14849,16662
29648,65757,14855,16673
29649,65763,14856,16675
29650,65768,14857,16677
29651,65773,14858,16679
29652,65782,14859,16679
29653,65787,14860,16681
29654,65796,14864,16683
29655,65800,14865,16685
29656,65806,14866,16687
29657,65814,14867,16688
29658,65819,14869,16693
29659,65824,14870,16696
29660,65828,14871,16700
29661,65833,14873,16701
29662,65839,14874,16704
29663,65844,14874,16707
29664,65849,14876,16708
29665,65856,14877,16708
29666,65861,14879,16711
29667,65866,14881,16712
29668,65873,14881,16712
29669,65878,14881,16712
29670,65886,14882,16713
29671,65893,14883,16713
29672,65905,14887,16716
29673,65910,14888,16717
29674,65913,14890,16719
29675,65919,14891,16720
29676,65925,14892,16721
29677,65933,14897,16722
29678,65939,14899,16725
29679,65943,14899,16727
29680,65945,14901,16730
29681,65951,14902,16731
29682,65955,14904,16733
29683,65959,14906,16733
29684,65966,14907,16735
29685,65968,14911,16735
29686,65974,14913,16737
29687,65980,14914,16738
29688,65986,14914,16738
29689,65990,14915,16743
29690,65993,14916,16743
29691,66000,14916,16746
29692,66004,14916,16747
29693,66010,14918,16747
29694,66015,14919,16748
29695,66025,14920,16749
29696,66030,14920,16752
29697,66032,14920,16753
29698,66036,14921,16753
29699,66041,14921,16756
29700,66045,14922,16758
29701,66049,14924,16760
29702,66051,14925,16760
29703,66057,14927,16763
29704,66064,14928,16763
29705,66071,14931,16765
29706,66073,14931,16767
29707,66075,14932,16768
29708,66077,14934,16775
29709,66087,14936,16776
29710,66094,14938,16779
29711,66104,14940,16781
29712,66108,14940,16781
29713,66115,14940,16781
29714,66121,14940,16781
29715,66128,14941,16782
29716,66134,14945,16783
29717,66137,14946,16784
29718,66143,14947,16785
29719,66150,14949,16788
29720,66154,14949,16788
29721,66165,14950,16788
29722,66169,14951,16791
29723,66177,14952,16791
29724,66183,14952,16793
29725,66190,14955,16793
29726,66197,14956,16794
29727,66204,14957,16794
29728,66212,14959,16794
29729,66218,14960,16795
29730,66224,14962,16797
29731,66229,14964,16797
29732,66251,14970,16803
29733,66256,14971,16804
29734,66261,14971,16806
29735,66268,14974,16806
29736,66271,14974,16807
29737,66282,14978,16811
29738,66287,14979,16811
29739,66292,14980,16811
29740,66297,14981,16812
29741,66303,14981,16815
29742,66308,14982,16815
29743,66313,14983,16816
29744,66318,14985,16816
29745,66328,14988,16819
29746,66335,14990,16820
29747,66337,14991,16823
29748,66345,14994,16828
29749,66353,14994,16828
29750,66364,14997,16829
29751,66372,14997,16830
29752,66376,14998,16832
29753,66385,14999,16833
29754,66397,15000,16834
29755,66402,15004,16835
29756,66405,15004,16835
29757,66409,15005,16836
29758,66410,15006,16837
29759,66419,15007,16837
29760,66425,15007,16838
29761,66430,15009,16838
29762,66439,15010,16838
29763,66446,15011,16839
29764,66449,15012,16839
29765,66454,15014,16840
29766,66459,15016,16843
29767,66464,15016,16843
29768,66467,15019,16844
29769,66474,15021,16848
29770,66481,15023,16849
29771,66486,15025,16852
29772,66492,15028,16852
29773,66496,15031,16855
29774,66501,15033,16855
29775,66507,15034,16856
29776,66512,15034,16857
29777,66525,15034,16857
29778,66529,15034,16859
29779,66532,15035,16860
29780,66534,15036,16862
29781,66542,15038,16862
29782,66548,15041,16863
29783,66555,15044,16864
29784,66558,15048,16868
29785,66563,15049,16872
29786,66564,15050,16873
29787,66572,15052,16874
29788,66578,15053,16877
29789,66582,15054,16878
29790,66587,15055,16879
29791,66596,15055,16881
29792,66602,15058,16884
29793,66609,15060,16885
29794,66615,15061,16886
29795,66622,15062,16887
29796,66624,15062,16889
29797,66627,15063,16892
29798,66631,15064,16894
29799,66633,15065,16898
29800,66640,15065,16898
29801,66645,15066,16899
29802,66653,15066,16899
29803,66656,15068,16901
29804,66663,15069,16903
29805,66668,15070,16906
29806,66671,15072,16906
29807,66679,15073,16906
29808,66684,15074,16906
29809,66699,15077,16907
29810,66701,15080,16907
29811,66705,15080,16909
29812,66711,15082,16911
29813,66715,15083,16912
29814,66720,15086,16913
29815,66727,15087,16914
29816,66732,15088,16915
29817,66740,15088,16915
29818,66742,15089,16916
29819,66747,15089,16916
29820,66752,15090,16917
29821,66759,15093,16917
29822,66765,15094,16918
29823,66769,15095,16920
29824,66772,15097,16920
29825,66776,15101,16922
29826,66779,15103,16923
29827,66784,15104,16925
29828,66790,15107,16926
29829,66796,15107,16927
29830,66801,15108,16931
29831,66809,15109,16931
29832,66815,15110,16932
29833,66819,15110,16933
29834,66827,15111,16933
29835,66833,15116,16936
29836,66837,15117,16937
29837,66841,15118,16939
29838,66848,15119,16940
29839,66857,15120,16942
29840,66864,15120,16944
29841,66871,15121,16945
29842,66876,15123,16947
29843,66882,15125,16948
29844,66887,15127,16950
29845,66893,15129,16952
29846,66901,15130,16953
29847,66906,15131,16954
29848,66908,15131,16955
29849,66911,15131,16955
29850,66918,15131,16957
29851,66924,15133,16961
29852,66931,15134,16962
29853,66937,15136,16963
29854,66940,15137,16964
29855,66947,15138,16964
29856,66952,15140,16966
29857,66954,15140,16970
29858,66956,15140,16971
29859,66957,15140,16972
29860,66962,15144,16972
29861,66969,15145,16974
29862,66974,15146,16974
29863,66977,15147,16976
29864,66980,15148,16979
29865,66982,15148,16981
29866,66991,15151,16981
29867,66992,15153,16981
29868,66998,15156,16982
29869,67002,15157,16983
29870,67007,15159,16986
29871,67012,15160,16988
29872,67019,15161,16988
29873,67037,15169,16993
29874,67042,15172,16993
29875,67046,15173,16995
29876,67051,15175,16999
29877,67054,15176,17000
29878,67060,15179,17002
29879,67063,15179,17002
29880,67069,15179,17004
29881,67070,15179,17006
29882,67076,15180,17006
29883,67081,15183,17009
29884,67087,15185,17010
29885,67091,15186,17012
29886,67094,15187,17013
29887,67102,15189,17015
29888,67107,15191,17016
29889,67114,15192,17016
29890,67120,15192,17019
29891,67127,15194,17020
29892,67128,15195,17023
29893,67135,15198,17026
29894,67137,15198,17031
29895,67145,15198,17032
29896,67152,15199,17034
29897,67159,15200,17034
29898,67162,15201,17035
29899,67167,15201,17037
29900,67170,15204,17039
29901,67177,15208,17042
29902,67185,15211,17042
29903,67193,15212,17043
29904,67196,15212,17045
29905,67200,15212,17046
29906,67202,15214,17047
29907,67208,15216,17050
29908,67214,15218,17051
29909,67225,15218,17051
29910,67230,15220,17052
29911,67235,15221,17053
29912,67242,15221,17053
29913,67248,15223,17056
29914,67255,15225,17059
29915,67262,15228,17061
29916,67268,15229,17064
29917,67274,15231,17068
29918,67279,15233,17068
29919,67289,15233,17069
29920,67292,15233,17072
29921,67295,15236,17074
29922,67300,15236,17074
29923,67302,15237,17075
29924,67306,15237,17076
29925,67312,15239,17076
29926,67318,15241,17076
29927,67321,15242,17078
29928,67327,15243,17078
29929,67335,15245,17080
29930,67344,15245,17080
29931,67346,15246,17081
29932,67358,15246,17081
29933,67373,15247,17081
29934,67379,15248,17081
29935,67384,15251,17083
29936,67388,15251,17085
29937,67395,15254,17087
29938,67400,15256,17089
29939,67403,15256,17092
29940,67409,15256,17094
29941,67413,15256,17096
29942,67421,15257,17097
29943,67428,15257,17097
29944,67432,15257,17098
29945,67437,15259,17100
29946,67443,15260,17101
29947,67446,15260,17102
29948,67452,15262,17102
29949,67457,15263,17105
29950,67465,15265,17106
29951,67471,15267,17108
29952,67477,15267,17109
29953,67484,15270,17112
29954,67489,15272,17115
29955,67491,15273,17116
29956,67496,15273,17117
29957,67500,15274,17118
29958,67505,15275,17118
29959,67513,15275,17118
29960,67517,15276,17118
29961,67522,15277,17118
29962,67526,15278,17119
29963,67528,15279,17120
29964,67531,15280,17121
29965,67536,15280,17126
29966,67543,15281,17128
29967,67544,15281,17129
29968,67550,15281,17129
29969,67556,15282,17130
29970,67564,15285,17130
29971,67566,15286,17134
29972,67569,15288,17134
29973,67572,15288,17136
29974,67577,15290,17136
29975,67581,15291,17138
29976,67586,15292,17140
29977,67592,15293,17141
29978,67596,15296,17141
29979,67598,15297,17144
29980,67603,15299,17144
29981,67608,15300,17147
29982,67615,15301,17148
29983,67619,15302,17150
29984,67623,15303,17150
29985,67627,15304,17151
29986,67633,15306,17153
29987,67635,15306,17156
29988,67638,15307,17157
29989,67644,15308,17158
29990,67647,15310,17160
29991,67650,15311,17164
29992,67655,15312,17167
29993,67658,15312,17167
29994,67663,15313,17167
29995,67665,15314,17170
29996,67669,15317,17170
29997,67674,15319,17171
29998,67694,15324,17177
29999,67701,15325,17177
30000,67707,15327,17180
30001,67712,15328,17185
30002,67718,15329,17190
30003,67727,15330,17191
30004,67731,15331,17193
30005,67736,15331,17195
30006,67739,15333,17197
30007,67750,15333,17199
30008,67753,15336,17199
30009,67757,15338,17201
30010,67762,15338,17202
30011,67766,15339,17206
30012,67770,15341,17206
30013,67775,15342,17209
30014,67788,15342,17209
30015,67793,15343,17210
30016,67798,15344,17212
30017,67802,15345,17214
30018,67805,15346,17215
30019,67809,15348,17215
30020,67818,15349,17216
30021,67825,15350,17217
30022,67827,15353,17220
30023,67834,15354,17220
30024,67838,15356,17221
30025,67845,15358,17222
30026,67854,15359,17224
30027,67857,15359,17226
30028,67864,15362,17229
30029,67872,15364,17230
30030,67879,15364,17230
30031,67882,15366,17232
30032,67893,15366,17233
30033,67897,15369,17236
30034,67900,15369,17236
30035,67902,15369,17236
30036,67903,15369,17239
30037,67905,15369,17241
30038,67917,15369,17243
30039,67920,15372,17243
30040,67927,15372,17244
30041,67933,15374,17244
30042,67937,15375,17248
30043,67944,15378,17254
30044,67948,15379,17256
30045,67957,15381,17256
30046,67960,15382,17259
30047,67966,15383,17260
30048,67968,15384,17261
30049,67972,15384,17261
30050,67975,15385,17262
30051,67987,15386,17262
30052,67991,15387,17267
30053,67997,15387,17268
30054,68014,15390,17271
30055,68017,15390,17274
30056,68024,15391,17275
30057,68027,15392,17277
30058,68030,15393,17278
30059,68031,15394,17281
30060,68036,15395,17282
30061,68039,15395,17285
30062,68045,15396,17285
30063,68051,15397,17285
30064,68054,15397,17290
30065,68058,15400,17293
30066,68066,15401,17293
30067,68071,15402,17294
30068,68090,15407,17300
30069,68098,15408,17301
30070,68106,15409,17301
30071,68116,15409,17301
30072,68120,15410,17301
30073,68125,15411,17304
30074,68131,15411,17304
30075,68136,15412,17309
30076,68141,15414,17309
30077,68144,15415,17311
30078,68150,15418,17313
30079,68155,15419,17316
30080,68160,15420,17317
30081,68167,15422,17319
30082,68173,15423,17319
30083,68180,15423,17319
30084,68183,15424,17321
30085,68191,15425,17321
30086,68199,15426,17322
30087,68207,15427,17322
30088,68214,15430,17325
30089,68219,15431,17325
30090,68223,15434,17328
30091,68225,15434,17333
30092,68227,15434,17333
30093,68231,15435,17335
30094,68236,15436,17336
30095,68241,15437,17339
30096,68246,15438,17339
30097,68250,15439,17340
30098,68256,15439,17340
30099,68264,15443,17345
30100,68273,15443,17348
30101,68280,15445,17349
30102,68286,15446,17349
30103,68295,15448,17350
30104,68296,15451,17351
30105,68301,15452,17352
30106,68307,15453,17354
30107,68313,15453,17354
30108,68316,15454,17354
30109,68320,15455,17357
30110,68327,15455,17358
30111,68334,15457,17359
30112,68342,15460,17362
30113,68346,15462,17364
30114,68348,15464,17364
30115,68353,15466,17365
30116,68354,15468,17365
30117,68362,15468,17365
30118,68371,15469,17366
30119,68375,15471,17369
30120,68379,15471,17369
30121,68382,15473,17372
30122,68383,15473,17373
30123,68389,15473,17374
30124,68394,15474,17376
30125,68398,15476,17378
30126,68404,15476,17380
30127,68410,15476,17380
30128,68419,15478,17381
30129,68423,15480,17383
30130,68428,15480,17385
30131,68436,15481,17385
30132,68445,15481,17386
30133,68452,15482,17387
30134,68456,15483,17389
30135,68461,15485,17390
30136,68465,15487,17392
30137,68470,15488,17394
30138,68472,15490,17395
30139,68476,15492,17397
30140,68478,15492,17401
30141,68483,15492,17402
30142,68485,15493,17403
30143,68489,15493,17405
30144,68493,15493,17406
30145,68499,15495,17409
30146,68503,15495,17411
30147,68514,15496,17414
30148,68522,15498,17416
30149,68529,15499,17416
30150,68534,15500,17417
30151,68539,15501,17419
30152,68546,15504,17419
30153,68550,15506,17424
30154,68554,15508,17426
30155,68558,15508,17426
30156,68564,15508,17426
30157,68569,15510,17428
30158,68574,15511,17429
30159,68580,15512,17430
30160,68581,15512,17430
30161,68585,15514,17433
30162,68588,15516,17436
30163,68589,15517,17438
30164,68596,15517,17438
30165,68603,15518,17440
30166,68611,15518,17441
30167,68615,15518,17442
30168,68622,15519,17442
30169,68631,15519,17442
30170,68633,15520,17442
30171,68643,15521,17442
30172,68649,15521,17444
30173,68654,15522,17446
30174,68659,15524,17446
30175,68661,15525,17446
30176,68666,15526,17449
30177,68670,15526,17450
30178,68673,15527,17452
30179,68683,15528,17453
30180,68687,15528,17454
30181,68693,15529,17456
30182,68699,15530,17460
30183,68707,15531,17461
30184,68714,15534,17461
30185,68716,15537,17462
30186,68724,15538,17464
30187,68730,15540,17467
30188,68734,15542,17469
30189,68743,15544,17470
30190,68748,15545,17470
30191,68754,15546,17470
30192,68762,15547,17471
30193,68767,15547,17471
30194,68775,15549,17473
30195,68780,15549,17475
30196,68785,15552,17476
30197,68791,15554,17478
30198,68798,15555,17479
30199,68801,15555,17479
30200,68807,15555,17480
30201,68812,15556,17481
30202,68815,15557,17482
30203,68822,15557,17483
30204,68824,15558,17483
30205,68830,15559,17485
30206,68834,15564,17489
30207,68840,15566,17491
30208,68844,15567,17492
30209,68851,15567,17492
30210,68856,15568,17492
30211,68858,15569,17493
30212,68866,15570,17494
30213,68874,15570,17496
30214,68878,15571,17497
30215,68881,15572,17497
30216,68884,15574,17498
30217,68886,15575,17500
30218,68892,15576,17501
30219,68896,15578,17504
30220,68901,15579,17507
30221,68906,15580,17509
30222,68909,15581,17509
30223,68918,15582,17509
30224,68924,15584,17509
30225,68932,15586,17509
30226,68939,15588,17509
30227,68943,15589,17511
30228,68950,15592,17512
30229,68956,15593,17512
30230,68961,15595,17514
30231,68966,15598,17514
