id,num_noun,num_verb,num_adj
20805,4,1,1
20806,6,1,1
20807,4,4,3
20808,3,2,2
20809,8,1,0
20810,6,2,2
20811,6,1,0
20812,7,2,1
20813,6,3,4
20814,7,1,0
20815,11,1,0
20816,6,1,3
20817,6,0,1
20818,3,1,2
20819,6,2,0
20820,3,0,0
20821,6,0,1
20822,6,0,0
20823,4,2,3
20824,3,1,1
20825,5,0,1
20826,5,2,0
20827,7,1,1
20828,4,2,0
20829,5,2,1
20830,5,0,1
20831,5,0,1
20832,4,1,3
20833,8,3,5
20834,3,2,3
20835,3,0,2
20836,5,1,1
20837,4,1,4
20838,7,1,3
20839,3,1,3
20840,6,1,0
20841,7,0,2
20842,9,1,1
20843,5,1,2
20844,8,2,0
20845,4,0,0
20846,12,3,1
20847,4,0,2
20848,3,1,4
20849,10,3,2
20850,4,1,0
20851,6,2,2
20852,3,1,0
20853,4,2,1
20854,4,1,0
20855,5,1,0
20856,3,1,5
20857,5,1,0
20858,8,0,0
20859,4,0,0
20860,9,3,3
20861,8,1,0
20862,3,0,0
20863,3,1,1
20864,5,0,1
20865,4,1,1
20866,12,2,1
20867,6,1,1
20868,24,7,2
20869,10,1,0
20870,10,0,0
20871,5,1,0
20872,2,0,2
20873,3,4,3
20874,6,0,3
20875,5,2,3
20876,7,1,0
20877,11,2,0
20878,9,4,2
20879,6,1,1
20880,8,1,0
20881,5,2,2
20882,13,2,6
20883,5,1,1
20884,3,1,0
20885,5,0,2
20886,2,0,3
20887,5,0,3
20888,5,1,1
20889,8,2,3
20890,8,2,0
20891,7,2,1
20892,3,2,2
20893,4,3,2
20894,9,2,0
20895,4,0,0
20896,2,1,1
20897,5,3,1
20898,6,2,6
20899,6,1,0
20900,10,3,2
20901,8,2,2
20902,2,0,2
20903,7,1,1
20904,5,1,2
20905,3,2,0
20906,6,1,0
20907,5,3,0
20908,10,2,2
20909,7,1,0
20910,9,2,3
20911,5,3,2
20912,7,1,1
20913,5,1,1
20914,6,0,0
20915,5,3,2
20916,26,2,3
20917,6,1,2
20918,2,1,2
20919,6,0,2
20920,6,2,2
20921,5,1,1
20922,6,1,2
20923,2,0,4
20924,7,1,2
20925,4,3,1
20926,4,2,2
20927,3,2,2
20928,4,3,1
20929,14,7,3
20930,7,2,0
20931,6,2,1
20932,3,1,0
20933,10,2,1
20934,5,1,3
20935,4,0,2
20936,3,0,1
20937,4,1,2
20938,8,2,0
20939,7,2,0
20940,10,0,0
20941,7,2,0
20942,4,1,2
20943,7,1,1
20944,2,0,2
20945,4,3,1
20946,13,0,2
20947,6,3,1
20948,8,1,1
20949,4,1,1
20950,6,1,0
20951,3,0,2
20952,4,1,2
20953,7,1,1
20954,3,1,2
20955,3,0,0
20956,9,2,3
20957,1,1,0
20958,4,1,1
20959,5,1,0
20960,8,2,1
20961,3,1,2
20962,5,1,1
20963,8,2,0
20964,7,2,0
20965,5,1,0
20966,3,0,2
20967,4,1,4
20968,3,2,5
20969,3,0,3
20970,7,2,1
20971,11,1,4
20972,6,1,2
20973,5,1,1
20974,6,1,2
20975,7,2,2
20976,7,2,2
20977,5,0,0
20978,9,1,2
20979,4,2,2
20980,5,1,1
20981,3,1,1
20982,7,1,1
20983,10,2,1
20984,8,1,0
20985,7,2,2
20986,6,0,1
20987,8,2,0
20988,7,1,2
20989,2,1,0
20990,3,1,2
20991,2,1,1
20992,2,1,4
20993,3,1,1
20994,7,1,0
20995,4,1,1
20996,3,3,2
20997,4,1,0
20998,6,0,3
20999,7,3,2
21000,5,1,2
21001,6,1,1
21002,5,0,1
21003,6,1,2
21004,2,2,2
21005,5,1,1
21006,4,1,0
21007,6,1,1
21008,7,2,0
21009,2,1,2
21010,4,4,3
21011,3,2,0
21012,7,1,4
21013,7,3,1
21014,6,3,1
21015,6,1,1
21016,5,1,1
21017,11,2,6
21018,5,1,1
21019,3,0,0
21020,5,1,2
21021,8,0,1
21022,6,1,1
21023,6,0,1
21024,4,2,0
21025,7,0,1
21026,4,0,2
21027,3,0,0
21028,9,2,1
21029,3,1,2
21030,7,3,2
21031,5,3,2
21032,6,0,4
21033,4,2,4
21034,4,2,2
21035,5,1,1
21036,7,1,0
21037,4,1,2
21038,7,2,0
21039,8,1,1
21040,7,5,1
21041,8,4,1
21042,6,0,0
21043,4,3,1
21044,3,0,2
21045,5,1,1
21046,7,1,0
21047,4,1,2
21048,12,1,1
21049,9,1,2
21050,6,2,0
21051,10,2,0
21052,2,2,3
21053,6,0,0
21054,6,2,3
21055,8,3,6
21056,4,3,2
21057,4,1,2
21058,3,0,3
21059,3,2,3
21060,7,1,1
21061,8,2,2
21062,2,0,0
21063,7,3,0
21064,3,2,1
21065,7,0,1
21066,5,1,1
21067,4,2,7
21068,9,0,1
21069,8,2,1
21070,7,1,3
21071,5,1,4
21072,7,0,0
21073,8,1,2
21074,4,1,1
21075,5,2,3
21076,7,1,1
21077,5,1,0
21078,10,2,1
21079,7,0,0
21080,5,1,1
21081,4,1,1
21082,3,1,2
21083,4,1,0
21084,3,0,1
21085,7,1,2
21086,7,2,6
21087,8,2,1
21088,4,0,2
21089,10,3,4
21090,2,1,1
21091,9,5,3
21092,4,2,2
21093,11,1,1
21094,6,1,0
21095,5,3,1
21096,5,1,2
21097,4,0,1
21098,3,1,2
21099,3,2,4
21100,7,0,0
21101,5,2,0
21102,8,2,3
21103,7,5,1
21104,5,1,0
21105,3,1,2
21106,4,3,2
21107,2,3,2
21108,4,2,2
21109,7,0,0
21110,6,2,0
21111,4,2,1
21112,4,0,1
21113,4,0,4
21114,8,0,3
21115,7,0,4
21116,6,1,3
21117,5,0,5
21118,8,2,1
21119,3,2,3
21120,2,2,4
21121,5,2,0
21122,5,2,2
21123,8,1,1
21124,8,2,1
21125,5,1,1
21126,2,2,2
21127,6,1,0
21128,2,0,0
21129,5,1,1
21130,1,2,1
21131,6,1,0
21132,6,1,1
21133,10,8,6
21134,6,0,3
21135,8,0,2
21136,5,2,0
21137,7,2,2
21138,4,2,0
21139,7,1,1
21140,4,3,2
21141,11,1,0
21142,7,1,1
21143,4,1,2
21144,5,1,0
21145,2,0,4
21146,8,0,1
21147,8,2,0
21148,8,2,6
21149,6,1,1
21150,5,2,1
21151,11,0,0
21152,5,2,3
21153,9,0,0
21154,7,4,1
21155,11,0,0
21156,5,2,1
21157,5,2,5
21158,6,3,0
21159,6,1,1
21160,6,3,5
21161,4,1,1
21162,5,3,1
21163,8,1,1
21164,6,2,0
21165,7,2,2
21166,5,2,1
21167,5,1,3
21168,9,1,0
21169,4,2,1
21170,8,1,3
21171,2,2,1
21172,4,1,1
21173,7,1,0
21174,7,3,1
21175,6,1,1
21176,6,1,0
21177,10,0,1
21178,2,2,3
21179,6,1,3
21180,6,2,3
21181,2,0,1
21182,4,2,2
21183,4,0,2
21184,6,0,1
21185,6,1,0
21186,6,1,1
21187,7,1,1
21188,5,0,0
21189,1,1,3
21190,9,2,3
21191,3,0,0
21192,6,1,2
21193,6,4,0
21194,6,0,2
21195,5,1,1
21196,7,1,3
21197,5,1,3
21198,5,1,4
21199,6,1,1
21200,7,1,1
21201,8,0,1
21202,4,2,0
21203,9,1,2
21204,6,1,1
21205,3,0,1
21206,7,1,1
21207,3,1,1
21208,13,2,2
21209,5,0,3
21210,6,1,0
21211,4,1,2
21212,7,1,2
21213,8,0,1
21214,10,2,0
21215,8,1,2
21216,7,4,2
21217,4,2,4
21218,4,1,3
21219,8,1,1
21220,9,1,2
21221,7,1,1
21222,6,1,1
21223,4,2,0
21224,10,4,3
21225,3,2,1
21226,5,2,3
21227,3,1,2
21228,3,2,3
21229,6,1,2
21230,6,1,0
21231,2,0,2
21232,5,1,1
21233,3,0,0
21234,6,2,1
21235,13,2,1
21236,4,0,2
21237,6,2,2
21238,7,2,3
21239,2,0,0
21240,4,3,1
21241,4,2,1
21242,5,1,1
21243,2,0,0
21244,3,2,1
21245,5,2,0
21246,4,1,1
21247,2,2,1
21248,3,2,3
21249,1,1,2
21250,1,1,4
21251,10,0,0
21252,4,0,2
21253,5,1,1
21254,5,1,3
21255,4,1,1
21256,5,1,2
21257,6,0,3
21258,3,3,1
21259,5,1,3
21260,6,0,1
21261,7,0,1
21262,3,0,2
21263,7,3,3
21264,8,1,4
21265,3,0,0
21266,3,3,2
21267,4,2,0
21268,4,3,2
21269,2,1,2
21270,5,1,2
21271,10,1,2
21272,9,1,0
21273,4,1,1
21274,4,0,0
21275,6,1,2
21276,2,0,4
21277,7,1,0
21278,5,0,0
21279,6,0,0
21280,5,2,1
21281,10,1,1
21282,6,2,0
21283,7,0,4
21284,1,2,3
21285,6,1,5
21286,8,0,0
21287,4,3,2
21288,10,0,2
21289,2,1,2
21290,6,1,3
21291,7,2,0
21292,3,0,3
21293,4,0,1
21294,4,1,2
21295,6,1,0
21296,7,1,2
21297,6,2,1
21298,3,0,2
21299,5,0,1
21300,8,2,1
21301,1,2,3
21302,3,0,3
21303,5,1,1
21304,4,2,0
21305,8,0,1
21306,4,0,0
21307,2,1,0
21308,4,0,3
21309,6,1,1
21310,9,1,0
21311,8,1,2
21312,8,2,1
21313,9,0,5
21314,4,1,2
21315,7,0,0
21316,5,1,1
21317,7,1,0
21318,6,1,1
21319,3,2,2
21320,4,1,0
21321,2,1,2
21322,7,1,2
21323,5,1,2
21324,6,0,0
21325,8,0,3
21326,4,0,1
21327,10,2,1
21328,8,1,0
21329,5,1,0
21330,2,0,3
21331,6,1,0
21332,3,0,0
21333,5,1,1
21334,8,0,0
21335,5,2,0
21336,7,1,0
21337,8,0,0
21338,6,1,3
21339,7,2,2
21340,8,1,0
21341,10,1,0
21342,4,1,2
21343,4,2,0
21344,2,2,2
21345,5,2,3
21346,3,0,3
21347,5,3,1
21348,7,3,3
21349,0,0,1
21350,4,3,1
21351,18,6,6
21352,6,1,0
21353,11,0,0
21354,2,0,0
21355,5,0,1
21356,2,2,1
21357,5,0,1
21358,8,0,0
21359,6,2,0
21360,3,0,1
21361,2,0,3
21362,3,1,3
21363,6,1,0
21364,7,2,1
21365,3,2,2
21366,8,4,5
21367,5,3,2
21368,6,2,1
21369,10,1,2
21370,4,1,2
21371,4,1,2
21372,9,2,3
21373,5,2,1
21374,11,0,2
21375,9,1,0
21376,10,2,1
21377,2,0,2
21378,5,1,0
21379,11,2,1
21380,8,1,1
21381,13,0,1
21382,7,2,0
21383,3,1,2
21384,7,0,0
21385,6,2,2
21386,9,1,0
21387,4,2,0
21388,6,1,0
21389,6,2,3
21390,4,1,3
21391,3,1,2
21392,4,0,1
21393,3,1,3
21394,7,1,1
21395,5,0,1
21396,6,1,0
21397,2,0,1
21398,5,4,0
21399,5,1,2
21400,3,0,2
21401,4,2,2
21402,6,0,1
21403,6,2,0
21404,2,2,2
21405,3,1,5
21406,5,1,4
21407,3,2,1
21408,9,3,3
21409,5,2,3
21410,2,0,2
21411,6,0,1
21412,5,1,1
21413,2,1,3
21414,4,1,1
21415,6,1,0
21416,8,1,0
21417,3,2,2
21418,5,2,3
21419,8,1,0
21420,6,0,3
21421,7,2,0
21422,3,2,0
21423,4,3,3
21424,10,1,3
21425,7,2,0
21426,2,3,0
21427,5,2,1
21428,1,2,1
21429,5,1,2
21430,9,1,2
21431,5,1,1
21432,16,3,5
21433,4,2,3
21434,5,1,1
21435,7,1,1
21436,6,2,1
21437,6,0,0
21438,6,0,0
21439,5,2,1
21440,4,3,3
21441,1,1,1
21442,7,1,3
21443,4,1,0
21444,5,2,3
21445,7,1,1
21446,9,2,2
21447,7,0,1
21448,5,2,3
21449,4,1,2
21450,4,2,3
21451,3,3,1
21452,4,1,0
21453,9,0,0
21454,7,2,2
21455,5,3,3
21456,7,2,1
21457,4,2,1
21458,8,2,2
21459,4,2,3
21460,6,2,1
21461,6,1,1
21462,5,4,2
21463,7,2,3
21464,8,0,1
21465,3,1,4
21466,6,2,1
21467,5,0,2
21468,5,4,6
21469,8,3,2
21470,4,2,1
21471,5,1,2
21472,4,3,0
21473,9,1,0
21474,10,2,1
21475,7,1,3
21476,5,1,0
21477,5,1,1
21478,6,1,1
21479,8,1,1
21480,4,1,0
21481,4,2,2
21482,5,3,4
21483,6,1,1
21484,3,1,1
21485,4,1,1
21486,6,1,2
21487,4,1,1
21488,3,1,1
21489,5,2,1
21490,3,1,1
21491,8,2,2
21492,5,1,0
21493,6,2,1
21494,5,1,2
21495,6,0,3
21496,7,2,1
21497,3,0,4
21498,5,1,3
21499,7,2,1
21500,11,1,2
21501,5,0,2
21502,7,1,0
21503,6,1,2
21504,4,1,2
21505,11,1,1
21506,4,0,1
21507,3,1,1
21508,4,1,0
21509,5,1,2
21510,2,1,3
21511,6,0,4
21512,3,2,1
21513,8,0,3
21514,4,1,0
21515,3,2,1
21516,4,0,2
21517,6,1,1
21518,4,1,2
21519,10,0,1
21520,5,3,1
21521,9,2,0
21522,5,1,0
21523,5,1,0
21524,7,1,1
21525,9,0,0
21526,7,2,1
21527,7,0,1
21528,8,2,3
21529,7,0,1
21530,4,1,2
21531,4,0,1
21532,6,1,1
21533,8,3,5
21534,3,2,1
21535,6,0,2
21536,5,2,0
21537,11,0,0
21538,4,2,0
21539,7,1,0
21540,11,3,2
21541,3,2,4
21542,4,1,2
21543,9,0,0
21544,3,1,1
21545,1,1,2
21546,5,1,2
21547,7,0,1
21548,1,3,2
21549,3,2,2
21550,7,0,4
21551,6,1,1
21552,7,3,1
21553,8,0,3
21554,3,2,2
21555,8,1,1
21556,3,0,1
21557,7,2,1
21558,5,1,0
21559,2,0,0
21560,3,3,1
21561,4,2,2
21562,9,4,2
21563,3,1,2
21564,7,1,1
21565,7,2,0
21566,6,2,3
21567,2,1,2
21568,7,1,1
21569,7,0,1
21570,3,2,2
21571,7,0,0
21572,6,1,1
21573,9,0,1
21574,7,1,3
21575,2,1,3
21576,6,2,0
21577,6,1,0
21578,13,1,1
21579,2,3,2
21580,8,2,1
21581,4,1,1
21582,7,0,2
21583,7,2,2
21584,7,1,1
21585,5,1,2
21586,8,1,1
21587,10,1,0
21588,7,1,0
21589,7,1,1
21590,8,0,0
21591,10,1,0
21592,7,2,0
21593,6,1,0
21594,5,1,3
21595,3,1,1
21596,2,0,1
21597,5,2,0
21598,7,1,1
21599,3,0,0
21600,5,1,1
21601,9,1,0
21602,4,1,1
21603,6,1,2
21604,9,2,1
21605,3,2,1
21606,6,2,2
21607,9,1,0
21608,3,2,3
21609,7,0,0
21610,6,1,2
21611,6,0,0
21612,5,1,1
21613,9,0,0
21614,5,2,1
21615,5,1,1
21616,6,1,2
21617,6,1,4
21618,10,1,0
21619,6,1,1
21620,6,1,1
21621,8,1,0
21622,7,1,0
21623,3,2,1
21624,7,2,1
21625,4,0,1
21626,6,2,1
21627,8,2,2
21628,3,1,1
21629,7,5,1
21630,7,3,1
21631,8,2,2
21632,7,3,0
21633,2,1,4
21634,6,1,1
21635,10,1,1
21636,2,1,3
21637,6,0,2
21638,5,2,1
21639,5,2,2
21640,7,1,0
21641,8,1,1
21642,9,1,0
21643,4,1,1
21644,3,2,2
21645,7,1,2
21646,4,1,1
21647,9,4,0
21648,7,1,2
21649,4,2,4
21650,2,0,0
21651,12,2,1
21652,12,0,0
21653,9,3,3
21654,6,0,2
21655,3,0,1
21656,3,1,1
21657,5,1,1
21658,9,1,1
21659,3,1,2
21660,6,1,2
21661,8,3,0
21662,4,2,0
21663,4,2,1
21664,5,3,2
21665,3,1,1
21666,5,1,2
21667,6,4,1
21668,5,1,2
21669,13,1,0
21670,3,2,0
21671,8,0,1
21672,5,1,2
21673,5,1,0
21674,7,1,0
21675,8,0,0
21676,3,3,2
21677,6,1,4
21678,4,0,2
21679,2,2,2
21680,6,1,4
21681,4,2,1
21682,8,2,3
21683,3,1,0
21684,3,0,0
21685,6,1,1
21686,5,1,2
21687,6,2,3
21688,5,1,3
21689,6,1,1
21690,6,2,0
21691,10,2,2
21692,6,1,2
21693,4,1,2
21694,12,0,0
21695,4,0,2
21696,5,1,2
21697,9,2,0
21698,4,2,2
21699,5,1,3
21700,9,1,1
21701,7,0,2
21702,5,1,1
21703,7,0,2
21704,4,1,1
21705,5,2,0
21706,6,0,1
21707,6,1,0
21708,3,1,4
21709,8,0,0
21710,2,3,3
21711,5,1,1
21712,9,1,0
21713,9,1,0
21714,6,2,2
21715,2,3,2
21716,9,1,3
21717,7,3,3
21718,4,1,1
21719,5,1,0
21720,6,1,1
21721,5,1,1
21722,2,1,0
21723,4,1,1
21724,5,0,3
21725,7,2,0
21726,6,1,2
21727,2,0,0
21728,3,0,2
21729,6,0,0
21730,5,0,0
21731,6,1,0
21732,4,2,1
21733,6,2,3
21734,9,2,1
21735,5,1,0
21736,7,2,2
21737,4,2,3
21738,9,3,0
21739,7,2,2
21740,3,1,0
21741,3,0,3
21742,6,0,1
21743,3,2,2
21744,8,2,0
21745,2,1,0
21746,7,0,1
21747,4,2,1
21748,3,2,1
21749,1,3,4
21750,2,1,2
21751,6,0,1
21752,5,2,2
21753,5,2,2
21754,5,1,0
21755,3,2,2
21756,5,1,1
21757,8,1,0
21758,10,1,2
21759,9,1,1
21760,5,0,3
21761,4,2,4
21762,9,3,0
21763,6,2,2
21764,6,1,1
21765,8,1,0
21766,3,1,3
21767,13,0,0
21768,7,3,3
21769,4,1,1
21770,6,1,1
21771,8,1,0
21772,6,1,2
21773,3,1,1
21774,6,0,0
21775,5,0,2
21776,10,3,3
21777,7,2,3
21778,3,1,1
21779,6,2,0
21780,6,1,0
21781,3,1,3
21782,6,1,1
21783,3,0,0
21784,7,1,0
21785,6,2,0
21786,8,1,2
21787,8,1,0
21788,8,1,4
21789,6,2,2
21790,4,1,1
21791,2,0,1
21792,6,0,1
21793,19,5,6
21794,8,1,0
21795,4,2,2
21796,7,1,0
21797,4,0,2
21798,5,1,2
21799,5,1,0
21800,3,2,2
21801,5,1,3
21802,3,1,1
21803,3,3,0
21804,6,1,2
21805,4,0,1
21806,3,4,2
21807,6,1,0
21808,10,1,1
21809,5,2,1
21810,5,1,1
21811,9,0,2
21812,6,1,1
21813,8,1,1
21814,5,0,3
21815,4,0,3
21816,5,2,0
21817,5,2,0
21818,7,1,1
21819,5,0,3
21820,8,4,0
21821,5,1,1
21822,3,3,1
21823,10,1,2
21824,3,3,1
21825,7,0,0
21826,3,1,1
21827,5,2,2
21828,4,2,2
21829,8,2,0
21830,12,3,1
21831,2,2,2
21832,8,2,2
21833,8,2,0
21834,4,1,1
21835,5,2,0
21836,5,1,3
21837,5,2,2
21838,5,1,1
21839,6,1,0
21840,6,1,2
21841,6,2,2
21842,5,2,1
21843,6,1,1
21844,6,0,1
21845,5,3,1
21846,4,1,1
21847,5,0,1
21848,4,1,4
21849,4,0,0
21850,3,1,3
21851,6,2,2
21852,6,3,0
21853,3,1,2
21854,3,1,2
21855,4,0,2
21856,4,1,0
21857,9,1,0
21858,6,1,1
21859,4,2,1
21860,4,2,1
21861,3,1,2
21862,1,0,2
21863,8,1,3
21864,6,2,4
21865,8,2,2
21866,6,1,2
21867,4,2,3
21868,8,2,1
21869,4,1,1
21870,6,2,0
21871,4,1,1
21872,3,0,3
21873,6,2,5
21874,7,0,0
21875,6,0,1
21876,9,1,1
21877,4,2,4
21878,4,0,1
21879,7,1,2
21880,4,4,3
21881,3,0,3
21882,2,2,3
21883,8,1,2
21884,5,2,1
21885,5,2,2
21886,4,2,2
21887,4,0,1
21888,4,0,1
21889,6,0,4
21890,45,0,1
21891,6,2,1
21892,11,1,1
21893,11,2,5
21894,6,1,0
21895,10,1,2
21896,5,1,4
21897,10,1,2
21898,5,0,1
21899,11,4,3
21900,7,0,2
21901,5,2,2
21902,8,3,2
21903,5,1,2
21904,12,1,1
21905,3,1,1
21906,5,2,2
21907,4,1,3
21908,6,1,0
21909,5,1,2
21910,6,0,0
21911,13,1,6
21912,5,0,0
21913,6,2,2
21914,3,0,3
21915,4,1,1
21916,5,2,2
21917,7,0,0
21918,11,0,0
21919,6,2,1
21920,3,0,0
21921,8,3,1
21922,7,2,2
21923,5,0,0
21924,9,1,2
21925,7,2,1
21926,5,2,4
21927,3,1,0
21928,7,2,0
21929,6,2,1
21930,7,1,3
21931,7,1,2
21932,1,3,2
21933,6,1,0
21934,5,2,1
21935,3,0,0
21936,4,2,1
21937,7,2,3
21938,6,3,1
21939,5,0,0
21940,5,3,0
21941,4,1,3
21942,6,4,2
21943,4,1,3
21944,4,2,1
21945,8,2,0
21946,4,1,1
21947,4,1,1
21948,6,0,1
21949,1,2,2
21950,9,4,1
21951,5,0,2
21952,6,2,1
21953,5,1,0
21954,0,1,1
21955,2,2,1
21956,6,3,2
21957,3,1,4
21958,7,2,1
21959,3,1,1
21960,11,0,0
21961,3,2,1
21962,2,2,1
21963,6,0,1
21964,1,2,0
21965,4,0,3
21966,9,2,3
21967,2,0,2
21968,2,1,0
21969,7,3,4
21970,6,3,0
21971,5,2,3
21972,5,0,2
21973,8,0,0
21974,6,1,3
21975,5,3,4
21976,8,2,3
21977,5,2,0
21978,2,0,3
21979,5,1,2
21980,8,2,0
21981,7,1,1
21982,6,2,1
21983,5,1,3
21984,10,0,1
21985,7,1,1
21986,4,1,3
21987,3,1,2
21988,4,1,1
21989,5,0,0
21990,3,2,3
21991,11,1,0
21992,9,1,0
21993,4,1,3
21994,7,2,2
21995,3,0,2
21996,6,0,3
21997,7,2,3
21998,3,0,2
21999,4,0,0
22000,8,1,0
22001,4,2,2
22002,3,1,2
22003,3,1,0
22004,2,0,2
22005,6,1,2
22006,5,0,1
22007,6,2,2
22008,5,1,0
22009,7,2,1
22010,3,1,1
22011,5,2,0
22012,17,3,10
22013,3,2,3
22014,5,1,0
22015,1,0,0
22016,7,2,1
22017,5,0,0
22018,7,3,2
22019,6,1,1
22020,3,1,2
22021,5,0,0
22022,6,3,2
22023,2,2,1
22024,5,1,3
22025,8,2,2
22026,3,1,1
22027,5,2,0
22028,5,1,1
22029,5,0,1
22030,2,0,1
22031,7,2,3
22032,7,0,1
22033,2,2,4
22034,3,1,0
22035,8,2,0
22036,3,0,2
22037,10,1,0
22038,4,2,2
22039,0,1,1
22040,6,1,1
22041,10,5,2
22042,3,0,2
22043,8,0,0
22044,2,0,0
22045,9,1,0
22046,9,1,1
22047,5,1,1
22048,5,1,1
22049,7,3,0
22050,11,2,0
22051,3,3,0
22052,5,1,2
22053,5,1,0
22054,7,3,0
22055,10,1,1
22056,6,1,3
22057,4,1,1
22058,5,1,2
22059,8,0,0
22060,5,1,0
22061,7,2,0
22062,19,4,6
22063,6,1,3
22064,7,2,2
22065,5,3,0
22066,2,0,3
22067,3,2,2
22068,8,0,1
22069,6,1,1
22070,8,0,0
22071,10,3,4
22072,7,0,1
22073,6,1,0
22074,6,3,3
22075,9,0,0
22076,6,1,0
22077,3,2,3
22078,6,1,1
22079,7,2,1
22080,3,0,0
22081,5,0,3
22082,7,0,0
22083,6,1,0
22084,27,3,6
22085,9,1,0
22086,8,1,1
22087,5,1,2
22088,6,1,2
22089,5,3,0
22090,6,1,0
22091,6,0,2
22092,3,1,1
22093,5,2,1
22094,5,1,0
22095,8,1,0
22096,3,0,4
22097,6,2,1
22098,7,2,0
22099,4,3,4
22100,9,2,0
22101,11,1,1
22102,3,1,2
22103,6,2,3
22104,4,0,1
22105,4,1,2
22106,7,2,3
22107,7,2,0
22108,4,1,2
22109,6,2,4
22110,9,1,0
22111,6,1,1
22112,23,1,5
22113,6,3,6
22114,5,1,0
22115,7,1,0
22116,10,1,0
22117,4,2,3
22118,7,2,0
22119,3,2,3
22120,6,2,0
22121,9,2,2
22122,6,3,2
22123,6,1,3
22124,10,1,0
22125,7,0,1
22126,2,1,3
22127,7,1,2
22128,5,3,2
22129,7,2,1
22130,5,0,0
22131,4,1,1
22132,6,2,1
22133,3,3,1
22134,9,1,1
22135,7,2,2
22136,6,1,1
22137,3,2,1
22138,7,2,1
22139,4,2,1
22140,7,1,0
22141,3,2,2
22142,5,1,0
22143,5,2,0
22144,6,2,0
22145,4,2,0
22146,4,1,0
22147,9,1,2
22148,8,2,2
22149,3,1,1
22150,6,1,0
22151,3,5,2
22152,5,2,1
22153,2,1,2
22154,4,0,0
22155,6,2,2
22156,7,2,1
22157,9,1,2
22158,9,2,2
22159,4,1,0
22160,9,0,0
22161,5,1,3
22162,7,1,2
22163,5,0,2
22164,2,1,2
22165,7,0,0
22166,6,1,0
22167,7,2,1
22168,5,0,0
22169,2,0,1
22170,3,1,0
22171,6,1,0
22172,7,3,2
22173,7,2,0
22174,7,2,2
22175,7,1,2
22176,5,2,0
22177,7,1,1
22178,6,1,1
22179,17,1,9
22180,4,0,2
22181,3,1,4
22182,7,3,1
22183,6,1,1
22184,8,1,1
22185,9,2,1
22186,5,0,1
22187,6,1,1
22188,5,1,0
22189,6,1,2
22190,8,1,0
22191,8,0,0
22192,6,1,2
22193,6,3,1
22194,3,1,5
22195,4,2,0
22196,4,1,0
22197,5,1,2
22198,4,0,3
22199,3,0,0
22200,7,3,1
22201,5,3,2
22202,6,0,1
22203,5,1,4
22204,2,1,1
22205,13,0,1
22206,8,5,3
22207,7,1,1
22208,4,1,0
22209,7,1,1
22210,5,2,0
22211,6,0,1
22212,2,1,3
22213,4,2,0
22214,4,1,0
22215,4,3,0
22216,4,1,2
22217,4,1,0
22218,5,1,3
22219,11,0,1
22220,6,0,1
22221,6,4,1
22222,9,1,0
22223,6,1,0
22224,8,1,1
22225,6,1,2
22226,6,1,1
22227,8,1,0
22228,5,3,0
22229,4,3,0
22230,5,1,2
22231,11,2,1
22232,2,1,1
22233,6,2,0
22234,8,3,1
22235,7,1,1
22236,5,1,1
22237,4,4,1
22238,7,1,2
22239,7,4,3
22240,6,1,0
22241,4,1,1
22242,5,3,4
22243,5,1,5
22244,4,1,2
22245,3,1,0
22246,7,2,2
22247,6,1,2
22248,6,3,0
22249,6,1,1
22250,8,1,0
22251,4,0,2
22252,4,0,1
22253,2,0,4
22254,6,2,0
22255,8,2,1
22256,8,3,0
22257,5,2,4
22258,7,1,1
22259,7,2,0
22260,7,1,1
22261,7,1,2
22262,7,2,1
22263,6,1,0
22264,3,1,5
22265,5,1,1
22266,2,0,3
22267,5,0,1
22268,4,1,2
22269,4,1,0
22270,3,2,0
22271,13,8,3
22272,7,2,3
22273,8,2,1
22274,4,1,0
22275,5,0,1
22276,2,1,1
22277,4,0,1
22278,6,2,0
22279,6,2,1
22280,5,1,1
22281,6,1,2
22282,4,2,2
22283,12,7,7
22284,5,6,5
22285,6,1,0
22286,7,2,1
22287,2,3,3
22288,5,3,1
22289,3,0,2
22290,4,2,1
22291,7,1,2
22292,6,1,2
22293,5,2,1
22294,3,2,1
22295,2,0,0
22296,6,1,4
22297,6,1,1
22298,3,1,2
22299,4,0,5
22300,9,2,0
22301,3,1,1
22302,4,0,1
22303,5,0,2
22304,7,2,0
22305,6,3,3
22306,7,1,1
22307,5,0,1
22308,8,1,0
22309,3,2,2
22310,7,1,1
22311,6,0,0
22312,2,0,1
22313,6,0,2
22314,9,0,0
22315,1,1,0
22316,3,4,4
22317,3,3,1
22318,8,4,3
22319,3,2,2
22320,10,2,3
22321,10,2,1
22322,8,1,0
22323,8,0,2
22324,2,2,4
22325,5,1,1
22326,9,0,1
22327,4,0,3
22328,3,2,4
22329,5,1,1
22330,7,1,1
22331,8,2,0
22332,6,1,0
22333,6,0,1
22334,5,0,2
22335,4,0,1
22336,5,1,0
22337,3,2,1
22338,4,1,3
22339,9,2,1
22340,6,0,2
22341,7,1,2
22342,6,2,1
22343,6,0,2
22344,6,0,3
22345,4,1,2
22346,6,2,1
22347,6,4,2
22348,3,0,2
22349,4,1,2
22350,2,1,0
22351,3,3,2
22352,5,0,1
22353,2,1,2
22354,4,3,3
22355,5,2,1
22356,3,2,0
22357,5,0,0
